"address","addressCity","addressState","addressStreet","addressZipcode","area","availabilityCount","availabilityDate","baths","beds","buildingName","canSaveBuilding","carouselPhotosComposable/baseUrl","carouselPhotosComposable/communityBaseUrl","carouselPhotosComposable/communityPhotoData","carouselPhotosComposable/isStaticUrls","carouselPhotosComposable/photoData/0/photoKey","carouselPhotosComposable/photoData/1/photoKey","carouselPhotosComposable/photoData/2/photoKey","carouselPhotosComposable/photoData/3/photoKey","carouselPhotosComposable/photoData/4/photoKey","carouselPhotosComposable/photoData/5/photoKey","carouselPhotosComposable/photoData/6/photoKey","carouselPhotosComposable/photoData/7/photoKey","carouselPhotosComposable/photoData/8/photoKey","carouselPhotosComposable/photoData/9/photoKey","carouselPhotosComposable/photoData/10/photoKey","carouselPhotosComposable/photoData/11/photoKey","carouselPhotosComposable/photoData/12/photoKey","carouselPhotosComposable/photoData/13/photoKey","carouselPhotosComposable/photoData/14/photoKey","carouselPhotosComposable/photoData/15/photoKey","carouselPhotosComposable/photoData/16/photoKey","carouselPhotosComposable/photoData/17/photoKey","carouselPhotosComposable/photoData/18/photoKey","carouselPhotosComposable/photoData/19/photoKey","carouselPhotosComposable/photoData/20/photoKey","carouselPhotosComposable/photoData/21/photoKey","carouselPhotosComposable/photoData/22/photoKey","carouselPhotosComposable/photoData/23/photoKey","carouselPhotosComposable/photoData/24/photoKey","carouselPhotosComposable/photoData/25/photoKey","carouselPhotosComposable/photoData/26/photoKey","carouselPhotosComposable/photoData/27/photoKey","carouselPhotosComposable/photoData/28/photoKey","carouselPhotosComposable/photoData/29/photoKey","carouselPhotosComposable/photoData/30/photoKey","carouselPhotosComposable/photoData/31/photoKey","carouselPhotosComposable/photoData/32/photoKey","carouselPhotosComposable/photoData/33/photoKey","carouselPhotosComposable/photoData/34/photoKey","carouselPhotosComposable/photoData/35/photoKey","carouselPhotosComposable/photoData/36/photoKey","carouselPhotosComposable/photoData/37/photoKey","carouselPhotosComposable/photoData/38/photoKey","carouselPhotosComposable/photoData/39/photoKey","carouselPhotosComposable/photoData/40/photoKey","carouselPhotosComposable/photoData/41/photoKey","carouselPhotosComposable/photoData/42/photoKey","carouselPhotosComposable/photoData/43/photoKey","carouselPhotosComposable/photoData/44/photoKey","carouselPhotosComposable/photoData/45/photoKey","carouselPhotosComposable/photoData/46/photoKey","carouselPhotosComposable/photoData/47/photoKey","carouselPhotosComposable/photoData/48/photoKey","carouselPhotosComposable/photoData/49/photoKey","carouselPhotosComposable/photoData/50/photoKey","carouselPhotosComposable/photoData/51/photoKey","carouselPhotosComposable/photoData/52/photoKey","carouselPhotosComposable/photoData/53/photoKey","carouselPhotosComposable/photoData/54/photoKey","carouselPhotosComposable/photoData/55/photoKey","carouselPhotosComposable/photoData/56/photoKey","carouselPhotosComposable/photoData/57/photoKey","carouselPhotosComposable/photoData/58/photoKey","carouselPhotosComposable/photoData/59/photoKey","carouselPhotosComposable/photoData/60/photoKey","countryCurrency","detailUrl","factsAndFeatures/fullBathroomCount","factsAndFeatures/halfBathroomCount","factsAndFeatures/hasAirConditioning","factsAndFeatures/hasFireplace","factsAndFeatures/hasPool","factsAndFeatures/hasSpa","foundFromSearchUrl","foundOnSearchPage","has3DModel","hasAdditionalAttributions","hasImage","hasVideo","hdpData/homeInfo/bathrooms","hdpData/homeInfo/bedrooms","hdpData/homeInfo/city","hdpData/homeInfo/country","hdpData/homeInfo/currency","hdpData/homeInfo/datePriceChanged","hdpData/homeInfo/daysOnZillow","hdpData/homeInfo/homeStatus","hdpData/homeInfo/homeStatusForHDP","hdpData/homeInfo/homeType","hdpData/homeInfo/isFeatured","hdpData/homeInfo/isNonOwnerOccupied","hdpData/homeInfo/isPreforeclosureAuction","hdpData/homeInfo/isPremierBuilder","hdpData/homeInfo/isRentalWithBasePrice","hdpData/homeInfo/isShowcaseListing","hdpData/homeInfo/isUnmappable","hdpData/homeInfo/isZillowOwned","hdpData/homeInfo/latitude","hdpData/homeInfo/livingArea","hdpData/homeInfo/longitude","hdpData/homeInfo/price","hdpData/homeInfo/priceChange","hdpData/homeInfo/priceForHDP","hdpData/homeInfo/priceReduction","hdpData/homeInfo/rentZestimate","hdpData/homeInfo/shouldHighlight","hdpData/homeInfo/state","hdpData/homeInfo/streetAddress","hdpData/homeInfo/taxAssessedValue","hdpData/homeInfo/timeOnZillow","hdpData/homeInfo/unit","hdpData/homeInfo/zestimate","hdpData/homeInfo/zipcode","hdpData/homeInfo/zpid","id","imgSrc","isBuilding","isContactable","isFeaturedListing","isHomeRec","isInstantTourEnabled","isPaidBuilderNewConstruction","isSaved","isShowcaseListing","isUndisclosedAddress","isUserClaimingOwner","isUserConfirmedClaim","isZillowOwned","latLong/latitude","latLong/longitude","list","listCardRecommendation/flexFieldRecommendations/0/contentType","listCardRecommendation/flexFieldRecommendations/0/displayString","listCardRecommendation/flexFieldRecommendations/1/contentType","listCardRecommendation/flexFieldRecommendations/1/displayString","listPriceIncludesRequiredMonthlyFees","lotId","marketingStatusSimplifiedCd","marketingTreatments/0","marketingTreatments/1","marketingTreatments/2","marketingTreatments/3","marketingTreatments/4","palsId","pgapt","price","providerListingId","rawHomeStatusCd","relaxed","rentalMarketingSubType","sgapt","shouldShowRequestOnPrice","shouldShowZestimateAsPrice","statusText","statusType","streetViewMetadataURL","streetViewURL","unformattedPrice","units/0/beds","units/0/price","units/0/roomForRent","units/1/beds","units/1/price","units/1/roomForRent","units/2/beds","units/2/price","units/2/roomForRent","zestimate","zpid"
"402 S Busey Ave, Urbana, IL 61801","Urbana","IL","402 S Busey Ave","61801","2900",,"2026-08-15 00:00:00","3","6",,,"https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg",,,"false","53e0f39abfa94cb3b73b998ab9e1c73f","fc6cdaa90cd92883acec31fc95e306b2","f0d016bd2001d44ca3fa7bdc96a6dba5","a7fb419c50f2a96c54f6871adab77319","86cb96a25cb64a6074336c0c3926fdfb","fbf8254134e590ba9c291ac35a9625ac","ab31466707cef6c5173036ec615fe12f","7497bbac5d1fd21b23ff0ee0d647acb8","fcb89bb5b09e742a58fac423ebd878a8","9cf9ca1ba3bd9c023390f125fbcf98d7","b9665f52c6b46543a15e7b976198af99","a6413b1682e503e8172815c7cdd5da64","7cbe74932854105fc0e8e742e58da76b","a840cde21b1f50e31ed6a8026ef3bf4a","75f7dc4daf680489c4bbcc1fff178c0c","42b41fc1581479e46064603ab30d7748","f1d3f08c39c694b3c252ff126c70f281","027916e9d318fa580f6d7a5fabf13196","832b859ef061292bfb72c4f2a6e200fc","822d1c158db6ce8fbe239ff4840c17fc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$","https://www.zillow.com/homedetails/402-S-Busey-Ave-Urbana-IL-61801/3238420_zpid/","3",,"false","false","false","false","https://www.zillow.com/schools/46685/university-of-illinois-high-school/?category=RECENT_SEARCH&searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A40.123089765283616%2C%22south%22%3A40.10369290698811%2C%22east%22%3A-88.21535846499683%2C%22west%22%3A-88.23471328524829%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22curatedCollection%22%3Anull%2C%22schoolId%22%3A46685%2C%22districtId%22%3A16733%2C%22usersSearchTerm%22%3A%22University%20Of%20Illinois%20High%20School%2C%20Urbana%2C%20IL%22%7D","1","false","false","true","false","3","6","Urbana","USA","USD","1775718000000","64","FOR_RENT","FOR_RENT","SINGLE_FAMILY","true","true","false","false","false","false","false","false","40.109623","2900","-88.21739","3300","-198","3300","$198 (Apr 9)","3204","false","IL","402 S Busey Ave","229260","5613787000",,"284500","61801","3238420","3238420","https://photos.zillowstatic.com/fp/53e0f39abfa94cb3b73b998ab9e1c73f-p_e.jpg",,,"true","false",,"false","false","false","false","false","false","false","40.109623","-88.21739","true","frZillowApplication","Apply instantly",,,"false",,"For Rent","paid","zillowRentalManager",,,,"100066001_d1301824565a1bd2a563d1709154e709aaf12e75cee68596750ca665c2166609","ForRent","$3,300/mo","pkpz6phd0a01","ForRent","false",,"For Rent","false","false","House for rent","FOR_RENT",,,"3300",,,,,,,,,,"284500","3238420"
"1008 S Busey Ave APT 5, Urbana, IL 61801","Urbana","IL","1008 S Busey Ave APT 5","61801","900",,,"1","2",,,"https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg",,,"false","4278ddbf72eeed4b3e3ae20fe1fe0d23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$","https://www.zillow.com/homedetails/1008-S-Busey-Ave-APT-5-Urbana-IL-61801/2094965487_zpid/","1",,"false","false","false","false","https://www.zillow.com/schools/46685/university-of-illinois-high-school/?category=RECENT_SEARCH&searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A40.123089765283616%2C%22south%22%3A40.10369290698811%2C%22east%22%3A-88.21535846499683%2C%22west%22%3A-88.23471328524829%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22curatedCollection%22%3Anull%2C%22schoolId%22%3A46685%2C%22districtId%22%3A16733%2C%22usersSearchTerm%22%3A%22University%20Of%20Illinois%20High%20School%2C%20Urbana%2C%20IL%22%7D","1","false","false","true","false","1","2","Urbana","USA","USD",,"48","FOR_RENT","FOR_RENT","APARTMENT","true","true","false","false","false","false","false","false","40.104015","900","-88.21734","1075",,"1075",,"1192","false","IL","1008 S Busey Ave APT 5",,"4230369000","Apt 5",,"61801","2094965487","2094965487","https://photos.zillowstatic.com/fp/4278ddbf72eeed4b3e3ae20fe1fe0d23-p_e.jpg",,,"true","false",,"false","false","false","false","false","false","false","40.104015","-88.21734","true","frZillowApplication","Apply instantly",,,"false",,"For Rent","paid","zillowRentalManager",,,,"100066001_eb931b48c20d9d5cd91c28f6d2f95bef4837d77fa8e05e2fc8da345617cf0ca8","ForRent","$1,075/mo","1a38cfdv3pqkp","ForRent","false",,"For Rent","false","false","Apartment for rent","FOR_RENT",,,"1075",,,,,,,,,,,"2094965487"
"808 Springfield Ave #2, Urbana, IL 61801","Urbana","IL","808 Springfield Ave #2","61801",,,"2026-08-17 00:00:00","1","2",,,"https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg",,,"false","c0edb8b7e3a5bcd8acefc777ff854d8f","69c1b4570bd6f17d244f954f05695433","b6974eba960be4b955308bf1ffe51896",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$","https://www.zillow.com/homedetails/808-Springfield-Ave-2-Urbana-IL-61801/461332050_zpid/","1",,"false","false","false","false","https://www.zillow.com/schools/46685/university-of-illinois-high-school/?category=RECENT_SEARCH&searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A40.123089765283616%2C%22south%22%3A40.10369290698811%2C%22east%22%3A-88.21535846499683%2C%22west%22%3A-88.23471328524829%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22curatedCollection%22%3Anull%2C%22schoolId%22%3A46685%2C%22districtId%22%3A16733%2C%22usersSearchTerm%22%3A%22University%20Of%20Illinois%20High%20School%2C%20Urbana%2C%20IL%22%7D","1","false","false","true","false","1","2","Urbana","USA","USD","1774594800000","24","FOR_RENT","FOR_RENT","APARTMENT","true","true","false","false","false","false","false","false","40.11285",,"-88.21875","1000","150","1000",,"1023","false","IL","808 Springfield Ave #2",,"2140863000","# 2",,"61801","461332050","461332050","https://photos.zillowstatic.com/fp/c0edb8b7e3a5bcd8acefc777ff854d8f-p_e.jpg",,,"true","false",,"false","false","false","false","false","false","false","40.11285","-88.21875","true","timeOnInfo","24 days ago",,,"false",,"For Rent","trustedListing","paid","singleFamilyPaid","feedConnectSingleFamilyDailyListings",,"100066001_3b459ccef323b8eb7dcd833620996d2a2bdb5148fad82d8359fe38d32aa78c6a","ForRent","$1,000/mo","2292sq50e6ks3","ForRent","false",,"For Rent","false","false","Apartment for rent","FOR_RENT",,,"1000",,,,,,,,,,,"461332050"
"707 W Elm St #4, Urbana, IL 61801","Urbana","IL","707 W Elm St #4","61801","850",,,"1","2",,,"https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg",,,"false","2bd268d8ae02d65f2ba9b7df514d1381","4a124629f05b40958cfeede6cdd9cd3e","7ec2df6b51e5cf685b72265eb83fb19b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$","https://www.zillow.com/homedetails/707-W-Elm-St-4-Urbana-IL-61801/2060538913_zpid/","1","0","false","false","false","false","https://www.zillow.com/schools/46685/university-of-illinois-high-school/?category=RECENT_SEARCH&searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A40.123089765283616%2C%22south%22%3A40.10369290698811%2C%22east%22%3A-88.21535846499683%2C%22west%22%3A-88.23471328524829%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22curatedCollection%22%3Anull%2C%22schoolId%22%3A46685%2C%22districtId%22%3A16733%2C%22usersSearchTerm%22%3A%22University%20Of%20Illinois%20High%20School%2C%20Urbana%2C%20IL%22%7D","1","false","false","true","false","1","2","Urbana","USA","USD",,"17","FOR_RENT","FOR_RENT","APARTMENT","true","true","false","false","false","false","false","false","40.111206","850","-88.2169","970",,"970",,"1656","false","IL","707 W Elm St #4",,"1496739000","# 4",,"61801","2060538913","2060538913","https://photos.zillowstatic.com/fp/2bd268d8ae02d65f2ba9b7df514d1381-p_e.jpg",,,"true","false",,"false","false","false","false","false","false","false","40.111206","-88.2169","true","timeOnInfo","17 days ago",,,"false",,"For Rent","trustedListing","paid","singleFamilyPaid","feedConnectSingleFamilyFlatFee",,"100066001_be5782c800fac1ab6d8ab3d92fef122a769a0ef29aafa2358f73f441a88bfa2a","ForRent","$970/mo","1ryqkn4b01w7a","ForRent","false",,"For Rent","false","false","Apartment for rent","FOR_RENT",,,"970",,,,,,,,,,,"2060538913"
"1010 Springfield Ave #304, Urbana, IL 61801","Urbana","IL","1010 Springfield Ave #304","61801",,,"2026-04-10 00:00:00","1","0",,,"https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg",,,"false","9fd3e9cb6d43018cf17802b2decad25f","79f3b97cf40d197af038eed3bb39c9cd","6c639ed698ad738e151412276ad4c522","3b6c9061095f88be8d46d6c163737ede","4dc69d14dd2c079ddfed7f0fef0e9026","a552075516f84b7ade8fb92fb1a22a75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$","https://www.zillow.com/homedetails/1010-Springfield-Ave-304-Urbana-IL-61801/457943142_zpid/","1",,"false","false","false","false","https://www.zillow.com/schools/46685/university-of-illinois-high-school/?category=RECENT_SEARCH&searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A40.123089765283616%2C%22south%22%3A40.10369290698811%2C%22east%22%3A-88.21535846499683%2C%22west%22%3A-88.23471328524829%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22curatedCollection%22%3Anull%2C%22schoolId%22%3A46685%2C%22districtId%22%3A16733%2C%22usersSearchTerm%22%3A%22University%20Of%20Illinois%20High%20School%2C%20Urbana%2C%20IL%22%7D","1","false","false","true","false","1","0","Urbana","USA","USD",,"166","FOR_RENT","FOR_RENT","APARTMENT","true","true","false","false","false","false","false","false","40.113007",,"-88.22184","725",,"725",,"803","false","IL","1010 Springfield Ave #304",,"14427887000","# 304",,"61801","457943142","457943142","https://photos.zillowstatic.com/fp/9fd3e9cb6d43018cf17802b2decad25f-p_e.jpg",,,"true","false",,"false","false","false","false","false","false","false","40.113007","-88.22184","true",,,,,"false",,"For Rent","trustedListing","paid","singleFamilyPaid","feedConnectSingleFamilyDailyListings",,"100066001_d103605280830bf887306e762b90fa8d5a7cbcb7ef7e6352333e5708cdbc2020","ForRent","$725/mo","3vjdshv1xd59y","ForRent","false",,"For Rent","false","false","Apartment for rent","FOR_RENT",,,"725",,,,,,,,,,,"457943142"
"1002 W Hill St #A, Urbana, IL 61801","Urbana","IL","1002 W Hill St #A","61801",,,,"2","4",,,"https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg",,,"false","db77fd37e58f780d88579d9010c44250","ed238be5a7f6fe00e032afeb1a4b6ba1","2f7142524cec9687efe7bbeaacbca62c","6a4a76c029832e442aa41bcc711317a3","61e2260643f4cd9cf565c3109cd315a9","b00ebbb8005b2467ec58bfb48e842241","28109f2878ecd57c554e16c22f18e7d7","83d94c8484ac38db75f5b10f0fa83bd8","5e437694f36b5dd3af1bf276dc59bc59","94c31b283ec6f70dd74cbbdf533a6a79","b7e06c6425a34303e8c8368604e82ea9","593c99a31c3c64e422b9ceb5365ff0af","09f603d1bac53f2f24e9a03e1628e456","b4d0b29599bd4b909d7e72738187915d","957a5c88d6e61c3c5a924daedba062a8","14bb54bb318f6d89d4234324155a38e9","c81407de2a7436f12022e03a5d2c6d03","f811ff256764a15811d04b0fd0a7ab45","6f38f8b98d74fd72c04cc07eb3b4e134","b36ddedecd178d284685509817af2c3b","e4260b690289769f60c49bd1b43a3b6d","f24bb036653a8a22076b02c24f640aae","8da46bb8763ccc7aa123c206cd1e81cf","1482b79521d1a40e0a7fdc6d1d73e8a9","ab69391c664978fe8b0f901748def2c0","821a8b0963b779e861327acfc2e7bbb4","134523e37f111abf7783033db89642fb","414c097300634603e45cd1cb2939a340","9610c4386d3f996fd28dcca648e25027","abf598bb8113108752a301ff813253c2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$","https://www.zillow.com/homedetails/1002-W-Hill-St-A-Urbana-IL-61801/457995300_zpid/","2","0","false","false","false","false","https://www.zillow.com/schools/46685/university-of-illinois-high-school/?category=RECENT_SEARCH&searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A40.123089765283616%2C%22south%22%3A40.10369290698811%2C%22east%22%3A-88.21535846499683%2C%22west%22%3A-88.23471328524829%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22curatedCollection%22%3Anull%2C%22schoolId%22%3A46685%2C%22districtId%22%3A16733%2C%22usersSearchTerm%22%3A%22University%20Of%20Illinois%20High%20School%2C%20Urbana%2C%20IL%22%7D","1","false","false","true","false","2","4","Urbana","USA","USD","1774681200000","13","FOR_RENT","FOR_RENT","APARTMENT","true","true","false","false","false","false","false","false","40.119434",,"-88.220894","1600","-100","1600","$100 (Mar 28)","1591","false","IL","1002 W Hill St #A",,"1151105000","# A",,"61801","457995300","457995300","https://photos.zillowstatic.com/fp/db77fd37e58f780d88579d9010c44250-p_e.jpg",,,"true","false",,"false","false","false","false","false","false","false","40.119434","-88.220894","true","timeOnInfo","13 days ago",,,"false",,"For Rent","trustedListing","paid","singleFamilyPaid","feedConnectSingleFamilyFlatFee",,"100066001_7bc2bcd5dcff7ec80f99fcd252b7aa34b610c48f6ba45849a5dcd4f8d2098dbc","ForRent","$1,600/mo","3gdqux580z47p","ForRent","false",,"For Rent","false","false","Apartment for rent","FOR_RENT",,,"1600",,,,,,,,,,,"457995300"
"506 E Stoughton St, Champaign, IL","Champaign","IL","506 E  Stoughton St # 31","61820",,"2",,,,,"true","https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg",,,"false","59614fda417a5ef3a337cbf34de30bbf","913031dac3e167202160cc2e5e89bf17","03d174373b19cbbe8a355212a8dd3432","8075294ea22a79349c5f12856f9ded6c","9738e7a6fb1c93e179a468f38c3e2008","996092c97dcbfccdb83c9389e595c4cd","3e38c843f4a55ed86e9e3748160b6dda","de0b7da019cdfb2d2575011601a4f8a6","bb2f3e795a5f811f5d36a2c53e006a9e","4074fce8021588e8dc5d2fc71c8a82d2","efaf65cbad2d6da4501ead59345ed33c","ad5acfc39ca077578dd325c9d1f0b7c0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.zillow.com/apartments/champaign-il/506-e-stoughton-st/5ZYw4r/",,,,,,,"https://www.zillow.com/schools/46685/university-of-illinois-high-school/?category=RECENT_SEARCH&searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A40.123089765283616%2C%22south%22%3A40.10369290698811%2C%22east%22%3A-88.21535846499683%2C%22west%22%3A-88.23471328524829%7D%2C%22filterState%22%3A%7B%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A15%2C%22curatedCollection%22%3Anull%2C%22schoolId%22%3A46685%2C%22districtId%22%3A16733%2C%22usersSearchTerm%22%3A%22University%20Of%20Illinois%20High%20School%2C%20Urbana%2C%20IL%22%7D","1","false",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.11375--88.23138","https://photos.zillowstatic.com/fp/59614fda417a5ef3a337cbf34de30bbf-p_e.jpg","true","false","false",,"false","false","false","false",,,,,"40.11375","-88.23138","true","timeOnInfo","149 days ago",,,"false","1012124882",,"zillowRentalManager","freeFeed",,,,,,,"3g4wbwnrc4p8r",,"false",,,"false",,"For Rent","FOR_RENT",,,,"0","$1,190+","false",,,,,,,,"40.11375--88.23138"
